Номер Животного,Пол,Номер лактации,Результат отела,Легкость отела,Дата рождения,Дней в сухостое предыдущей лактации,Дней стельности при событии,Номер группы животного,Предыдущий номер группы животного,Событие,Дни доения при событии,Дата события,Примечание события
704014,1,2,FA,1,2017-04-03,56,0,21,44,ПЕРЕВОД,1,2020-09-24,F044T021
704093,1,2,FA,1,2017-04-22,63,0,21,44,ПЕРЕВОД,0,2020-09-24,F044T021
706066,1,2,MA,1,2017-06-11,53,41,3,4,ПЕРЕВОД,94,2020-09-24,F004T003
707127,1,2,MA,1,2017-07-24,60,90,9,10,ПЕРЕВОД,108,2020-09-24,F010T009
708108,1,2,FA,1,2017-08-14,64,34,3,10,ПЕРЕВОД,48,2020-09-24,F010T003
711056,1,2,FA,1,2017-11-10,62,0,21,44,ПЕРЕВОД,1,2020-09-24,F044T021
712144,1,2,FA,1,2017-12-19,62,0,21,44,ПЕРЕВОД,1,2020-09-24,F044T021
712160,1,1,FA,1,2017-12-22,0,0,5,6,ПЕРЕВОД,346,2020-09-24,F006T005
801266,1,1,FA,1,2018-01-30,0,251,7,6,ПЕРЕВОД,320,2020-09-24,F006T007
805063,1,1,FA,1,2018-05-12,0,133,3,7,ПЕРЕВОД,180,2020-09-24,F007T003
806030,1,1,FA,1,2018-06-05,0,146,3,8,ПЕРЕВОД,194,2020-09-24,F008T003
808142,1,1,FA,2,2018-08-25,0,83,3,8,ПЕРЕВОД,99,2020-09-24,F008T003
811036,1,1,FA,1,2018-11-05,0,0,4,9,ПЕРЕВОД,31,2020-09-24,F009T004
811140,1,1,FA,1,2018-11-20,0,0,12,9,ПЕРЕВОД,52,2020-09-24,F009T012
811204,1,1,FA,1,2018-11-27,0,0,21,44,ПЕРЕВОД,1,2020-09-24,F044T021
812078,1,1,FA,1,2018-12-13,0,0,21,44,ПЕРЕВОД,1,2020-09-24,F044T021
2232,1,0,FA,0,2020-02-21,0,0,34,38,ПЕРЕВОД,217,2020-09-25,F038T034
2267,1,0,FA,0,2020-02-24,0,0,34,38,ПЕРЕВОД,214,2020-09-25,F038T034
2313,1,0,FA,0,2020-02-29,0,0,34,38,ПЕРЕВОД,209,2020-09-25,F038T034
3012,1,0,FA,0,2020-03-01,0,0,34,38,ПЕРЕВОД,208,2020-09-25,F038T034
3059,1,0,FA,0,2020-03-04,0,0,34,38,ПЕРЕВОД,205,2020-09-25,F038T034
3080,1,0,FA,0,2020-03-05,0,0,34,38,ПЕРЕВОД,204,2020-09-25,F038T034
3088,1,0,FA,0,2020-03-06,0,0,34,38,ПЕРЕВОД,203,2020-09-25,F038T034
3090,1,0,FA,0,2020-03-06,0,0,34,38,ПЕРЕВОД,203,2020-09-25,F038T034
3113,1,0,FA,0,2020-03-08,0,0,34,38,ПЕРЕВОД,201,2020-09-25,F038T034
3119,1,0,FA,0,2020-03-09,0,0,34,38,ПЕРЕВОД,200,2020-09-25,F038T034
3153,1,0,FA,0,2020-03-14,0,0,34,38,ПЕРЕВОД,195,2020-09-25,F038T034
3162,1,0,FA,0,2020-03-14,0,0,34,38,ПЕРЕВОД,195,2020-09-25,F038T034
3184,1,0,FA,0,2020-03-16,0,0,34,38,ПЕРЕВОД,193,2020-09-25,F038T034
3229,1,0,FA,0,2020-03-19,0,0,34,38,ПЕРЕВОД,190,2020-09-25,F038T034
3234,1,0,FA,0,2020-03-20,0,0,34,38,ПЕРЕВОД,189,2020-09-25,F038T034
3263,1,0,FA,0,2020-03-22,0,0,34,38,ПЕРЕВОД,187,2020-09-25,F038T034
3270,1,0,FA,0,2020-03-23,0,0,34,38,ПЕРЕВОД,186,2020-09-25,F038T034
3286,1,0,FA,0,2020-03-24,0,0,34,38,ПЕРЕВОД,185,2020-09-25,F038T034
311125,1,5,MA,1,2013-11-25,70,0,21,44,ПЕРЕВОД,1,2020-09-25,F044T021
411071,1,4,FA,1,2014-11-15,64,259,6,7,ПЕРЕВОД,273,2020-09-25,F007T006
502089,1,3,FA,3,2015-02-14,73,221,6,5,ПЕРЕВОД,418,2020-09-25,F005T006
506115,1,3,MAMA,1,2015-06-24,53,264,6,7,ПЕРЕВОД,277,2020-09-25,F007T006
508013,1,3,MA,1,2015-08-03,93,0,3,10,ПЕРЕВОД,154,2020-09-25,F010T003
508043,1,3,FA,1,2015-08-11,49,93,42,5,ПЕРЕВОД,246,2020-09-25,F005T042
509107,1,4,MA,1,2015-09-26,61,0,44,21,ПЕРЕВОД,3,2020-09-25,F021T044
603097,1,3,FA,1,2016-03-17,57,0,10,4,ПЕРЕВОД,133,2020-09-25,F004T010
611094,1,3,MA,1,2016-11-16,63,0,21,44,ПЕРЕВОД,1,2020-09-25,F044T021
702007,1,3,FA,1,2017-02-01,57,0,21,44,ПЕРЕВОД,1,2020-09-25,F044T021
707084,1,1,MA,3,2017-07-16,0,0,7,5,ПЕРЕВОД,421,2020-09-25,F005T007
707151,1,2,MA,1,2017-07-26,52,0,10,4,ПЕРЕВОД,159,2020-09-25,F004T010
707163,1,2,FA,1,2017-07-28,53,49,10,4,ПЕРЕВОД,95,2020-09-25,F004T010
709039,1,1,MA,1,2017-09-10,0,203,6,7,ПЕРЕВОД,249,2020-09-25,F007T006
711036,1,2,MA,1,2017-11-08,63,0,21,44,ПЕРЕВОД,1,2020-09-25,F044T021
711099,1,1,FA,1,2017-11-15,0,259,6,7,ПЕРЕВОД,309,2020-09-25,F007T006
711192,1,2,FA,1,2017-11-27,56,0,10,4,ПЕРЕВОД,35,2020-09-25,F004T010
712047,1,1,FA,1,2017-12-06,0,259,6,7,ПЕРЕВОД,306,2020-09-25,F007T006
712172,1,2,MA,1,2017-12-24,57,0,21,44,ПЕРЕВОД,1,2020-09-25,F044T021
802167,1,1,FA,1,2018-02-24,0,259,6,7,ПЕРЕВОД,273,2020-09-25,F007T006
803013,1,1,MD,1,2018-03-03,0,259,6,7,ПЕРЕВОД,274,2020-09-25,F007T006
803068,1,1,FA,1,2018-03-11,0,259,6,5,ПЕРЕВОД,271,2020-09-25,F005T006
803140,1,1,FA,1,2018-03-24,0,259,6,7,ПЕРЕВОД,269,2020-09-25,F007T006
803145,1,1,FA,1,2018-03-24,0,259,6,7,ПЕРЕВОД,270,2020-09-25,F007T006
807121,1,1,FA,1,2018-07-20,0,77,8,9,ПЕРЕВОД,91,2020-09-25,F009T008
807134,1,1,FA,1,2018-07-23,0,70,41,8,ПЕРЕВОД,159,2020-09-25,F008T041
808045,1,1,FA,1,2018-08-06,0,0,3,8,ПЕРЕВОД,142,2020-09-25,F008T003
810122,1,1,FA,1,2018-10-21,0,50,9,8,ПЕРЕВОД,64,2020-09-25,F008T009
810132,1,1,FA,1,2018-10-23,0,0,9,8,ПЕРЕВОД,65,2020-09-25,F008T009
810147,1,1,MA,1,2018-10-25,0,50,9,8,ПЕРЕВОД,65,2020-09-25,F008T009
810165,1,1,FA,1,2018-10-29,0,0,21,44,ПЕРЕВОД,1,2020-09-25,F044T021
812075,1,1,MA,1,2018-12-13,0,0,21,44,ПЕРЕВОД,1,2020-09-25,F044T021
405012,1,4,MA,1,2014-05-03,57,227,12,7,ПЕРЕВОД,239,2020-09-26,F007T012
405086,1,4,MA,3,2014-05-18,58,0,7,5,ПЕРЕВОД,315,2020-09-26,F005T007
506073,1,4,MAMA,2,2015-06-16,56,0,2,21,ПЕРЕВОД,9,2020-09-26,F021T002
601062,1,3,FA,1,2016-01-11,64,0,21,44,ПЕРЕВОД,1,2020-09-26,F044T021
602046,1,4,FA,1,2016-02-08,57,0,2,21,ПЕРЕВОД,8,2020-09-26,F021T002
607156,1,3,FA,1,2016-07-28,57,0,2,21,ПЕРЕВОД,8,2020-09-26,F021T002
608093,1,2,FA,1,2016-08-14,62,50,7,5,ПЕРЕВОД,395,2020-09-26,F005T007
608107,1,3,MA,1,2016-08-17,64,0,2,21,ПЕРЕВОД,8,2020-09-26,F021T002
608114,1,3,FA,1,2016-08-20,66,0,2,21,ПЕРЕВОД,6,2020-09-26,F021T002
610053,1,3,MA,1,2016-10-11,64,0,21,44,ПЕРЕВОД,1,2020-09-26,F044T021
612041,1,3,MA,1,2016-12-08,58,0,2,21,ПЕРЕВОД,7,2020-09-26,F021T002
701092,1,3,FA,1,2017-01-14,58,0,2,21,ПЕРЕВОД,7,2020-09-26,F021T002
704041,1,2,MA,1,2017-04-08,59,0,7,5,ПЕРЕВОД,167,2020-09-26,F005T007
709052,1,2,MA,1,2017-09-12,58,0,2,21,ПЕРЕВОД,7,2020-09-26,F021T002
711058,1,2,FA,1,2017-11-10,65,0,2,21,ПЕРЕВОД,7,2020-09-26,F021T002
711185,1,2,FA,2,2017-11-26,64,0,21,44,ПЕРЕВОД,1,2020-09-26,F044T021
711207,1,2,FA,1,2017-11-29,58,0,2,21,ПЕРЕВОД,7,2020-09-26,F021T002
712072,1,2,FA,1,2017-12-09,57,0,2,21,ПЕРЕВОД,8,2020-09-26,F021T002
804043,1,1,FA,1,2018-04-07,0,169,7,5,ПЕРЕВОД,222,2020-09-26,F005T007
805148,1,1,FA,1,2018-05-26,0,183,12,7,ПЕРЕВОД,196,2020-09-26,F007T012
806048,1,1,FA,1,2018-06-08,0,50,7,5,ПЕРЕВОД,174,2020-09-26,F005T007
808048,1,1,FA,1,2018-08-06,0,0,9,8,ПЕРЕВОД,161,2020-09-26,F008T009
809045,1,1,MA,1,2018-09-07,0,0,8,9,ПЕРЕВОД,98,2020-09-26,F009T008
809129,1,1,MA,1,2018-09-23,0,50,8,9,ПЕРЕВОД,97,2020-09-26,F009T008
810156,1,1,FA,1,2018-10-27,0,0,2,21,ПЕРЕВОД,8,2020-09-26,F021T002
811045,1,1,MA,1,2018-11-07,0,0,8,9,ПЕРЕВОД,27,2020-09-26,F009T008
811115,1,1,FA,1,2018-11-16,0,0,2,21,ПЕРЕВОД,6,2020-09-26,F021T002
811131,1,1,FA,1,2018-11-19,0,0,2,21,ПЕРЕВОД,8,2020-09-26,F021T002
811211,1,1,FA,1,2018-11-29,0,0,2,21,ПЕРЕВОД,7,2020-09-26,F021T002
812051,1,1,FA,1,2018-12-08,0,0,2,21,ПЕРЕВОД,6,2020-09-26,F021T002
812129,1,1,FA,1,2018-12-18,0,0,2,21,ПЕРЕВОД,6,2020-09-26,F021T002
812142,1,1,MA,1,2018-12-20,0,0,21,44,ПЕРЕВОД,1,2020-09-26,F044T021
309061,1,5,FA,1,2013-09-17,61,0,43,3,ПЕРЕВОД,285,2020-09-27,F003T043
403144,1,5,MA,1,2014-03-18,60,178,3,6,ПЕРЕВОД,223,2020-09-27,F006T003
412035,1,4,MA,1,2014-12-09,60,37,43,3,ПЕРЕВОД,181,2020-09-27,F003T043
503078,1,4,FA,1,2015-03-13,57,37,3,4,ПЕРЕВОД,156,2020-09-27,F004T003
505052,1,3,FA,1,2015-05-08,58,240,43,3,ПЕРЕВОД,323,2020-09-27,F003T043
505052,1,3,FA,1,2015-05-08,58,240,3,6,ПЕРЕВОД,323,2020-09-27,F006T003
507013,1,4,MA,1,2015-07-03,64,0,21,44,ПЕРЕВОД,1,2020-09-27,F044T021
511118,1,4,FA,1,2015-11-29,59,0,43,3,ПЕРЕВОД,39,2020-09-27,F003T043
603154,1,3,FA,1,2016-03-28,58,149,43,3,ПЕРЕВОД,204,2020-09-27,F003T043
603154,1,3,FA,1,2016-03-28,58,149,3,10,ПЕРЕВОД,204,2020-09-27,F010T003
611009,1,3,FA,1,2016-11-02,61,51,3,10,ПЕРЕВОД,61,2020-09-27,F010T003
612144,1,2,FA,1,2016-12-24,66,100,43,3,ПЕРЕВОД,147,2020-09-27,F003T043
704032,1,2,FA,1,2017-04-06,57,220,3,7,ПЕРЕВОД,233,2020-09-27,F007T003
706156,1,2,FA,1,2017-06-25,57,44,10,4,ПЕРЕВОД,114,2020-09-27,F004T010
707151,1,2,MA,1,2017-07-26,52,0,4,10,ПЕРЕВОД,161,2020-09-27,F010T004
708002,1,2,MA,1,2017-08-01,58,114,3,5,ПЕРЕВОД,127,2020-09-27,F005T003
708002,1,2,MA,1,2017-08-01,58,114,43,3,ПЕРЕВОД,127,2020-09-27,F003T043
709124,1,2,FA,1,2017-09-24,58,65,3,10,ПЕРЕВОД,79,2020-09-27,F010T003
709138,1,2,FA,1,2017-09-26,51,107,43,3,ПЕРЕВОД,120,2020-09-27,F003T043
709138,1,2,FA,1,2017-09-26,51,107,3,4,ПЕРЕВОД,120,2020-09-27,F004T003
711170,1,2,FA,1,2017-11-24,57,0,3,4,ПЕРЕВОД,28,2020-09-27,F004T003
711181,1,2,FA,1,2017-11-26,65,0,21,44,ПЕРЕВОД,1,2020-09-27,F044T021
801144,1,1,MA,3,2018-01-16,0,185,43,3,ПЕРЕВОД,231,2020-09-27,F003T043
804089,1,1,MA,1,2018-04-13,0,226,10,9,ПЕРЕВОД,240,2020-09-27,F009T010
805063,1,1,FA,1,2018-05-12,0,136,43,3,ПЕРЕВОД,183,2020-09-27,F003T043
805164,1,1,FA,1,2018-05-29,0,135,10,9,ПЕРЕВОД,192,2020-09-27,F009T010
806063,1,1,FA,1,2018-06-13,0,100,43,3,ПЕРЕВОД,137,2020-09-27,F003T043
806063,1,1,FA,1,2018-06-13,0,100,3,6,ПЕРЕВОД,137,2020-09-27,F006T003
808117,1,1,FA,2,2018-08-20,0,0,21,44,ПЕРЕВОД,1,2020-09-27,F044T021
809163,1,1,FA,1,2018-09-30,0,54,43,3,ПЕРЕВОД,105,2020-09-27,F003T043
809163,1,1,FA,1,2018-09-30,0,54,3,8,ПЕРЕВОД,105,2020-09-27,F008T003
810021,1,1,FA,1,2018-10-06,0,0,43,3,ПЕРЕВОД,41,2020-09-27,F003T043
810179,1,1,FA,1,2018-10-30,0,0,3,5,ПЕРЕВОД,55,2020-09-27,F005T003
810179,1,1,FA,1,2018-10-30,0,0,43,3,ПЕРЕВОД,55,2020-09-27,F003T043
811089,1,1,MA,2,2018-11-13,0,0,3,9,ПЕРЕВОД,30,2020-09-27,F009T003
811089,1,1,MA,2,2018-11-13,0,0,43,3,ПЕРЕВОД,30,2020-09-27,F003T043
811116,1,1,FA,1,2018-11-16,0,0,12,9,ПЕРЕВОД,30,2020-09-27,F009T012
812029,1,1,FA,1,2018-12-05,0,0,21,44,ПЕРЕВОД,1,2020-09-27,F044T021
400117,1,4,MA,1,2014-04-12,68,277,18,17,ПЕРЕВОД,307,2020-09-28,F017T018
400130,1,4,MA,1,2014-04-16,69,278,18,17,ПЕРЕВОД,313,2020-09-28,F017T018
400130,1,4,MA,1,2014-04-16,69,278,45,18,ПЕРЕВОД,313,2020-09-28,F018T045
402132,1,4,MA,1,2014-02-10,65,277,18,17,ПЕРЕВОД,534,2020-09-28,F017T018
403032,1,4,FA,1,2014-03-04,155,277,18,17,ПЕРЕВОД,399,2020-09-28,F017T018
406125,1,5,FA,1,2014-06-29,54,0,42,4,ПЕРЕВОД,45,2020-09-28,F004T042
500171,1,3,MA,1,2015-05-25,53,276,18,17,ПЕРЕВОД,308,2020-09-28,F017T018
501017,1,3,MA,1,2015-01-03,61,277,18,17,ПЕРЕВОД,363,2020-09-28,F017T018
502089,1,3,FA,3,2015-02-14,73,221,12,6,ПЕРЕВОД,421,2020-09-28,F006T012
511046,1,3,FA,1,2015-11-12,64,277,18,17,ПЕРЕВОД,310,2020-09-28,F017T018
511046,1,3,FA,1,2015-11-12,64,277,45,18,ПЕРЕВОД,310,2020-09-28,F018T045
601179,1,3,FA,1,2016-01-30,64,277,18,17,ПЕРЕВОД,311,2020-09-28,F017T018
603144,1,3,FA,1,2016-03-26,65,45,10,6,ПЕРЕВОД,233,2020-09-28,F006T010
606151,1,2,MA,1,2016-06-25,65,278,18,17,ПЕРЕВОД,415,2020-09-28,F017T018
608096,1,2,MA,1,2016-08-15,51,73,3,4,ПЕРЕВОД,212,2020-09-28,F004T003
609074,1,2,FA,1,2016-09-13,55,267,18,17,ПЕРЕВОД,355,2020-09-28,F017T018
610071,1,2,MA,1,2016-10-14,57,277,45,17,ПЕРЕВОД,360,2020-09-28,F017T045
610077,1,2,FA,1,2016-10-15,64,277,18,17,ПЕРЕВОД,310,2020-09-28,F017T018
610080,1,2,MD,1,2016-10-16,63,274,18,17,ПЕРЕВОД,354,2020-09-28,F017T018
611169,1,2,MA,1,2016-11-27,61,275,18,17,ПЕРЕВОД,307,2020-09-28,F017T018
612070,1,2,FA,1,2016-12-12,63,278,18,17,ПЕРЕВОД,382,2020-09-28,F017T018
612120,1,2,FA,1,2016-12-21,66,276,18,17,ПЕРЕВОД,344,2020-09-28,F017T018
701053,1,2,FA,1,2017-01-07,62,277,18,17,ПЕРЕВОД,313,2020-09-28,F017T018
703051,1,2,FD,1,2017-03-10,61,277,18,17,ПЕРЕВОД,307,2020-09-28,F017T018
706086,1,1,FA,1,2017-06-14,0,275,18,17,ПЕРЕВОД,502,2020-09-28,F017T018
706156,1,2,FA,1,2017-06-25,57,45,9,10,ПЕРЕВОД,115,2020-09-28,F010T009
709081,1,1,FA,1,2017-09-16,0,277,18,17,ПЕРЕВОД,417,2020-09-28,F017T018
710025,1,2,MA,1,2017-10-07,56,0,21,44,ПЕРЕВОД,1,2020-09-28,F044T021
711012,1,1,FA,1,2017-11-03,0,262,18,17,ПЕРЕВОД,378,2020-09-28,F017T018
711016,1,1,MA,1,2017-11-04,0,274,18,17,ПЕРЕВОД,310,2020-09-28,F017T018
711130,1,1,FA,1,2017-11-20,0,275,18,17,ПЕРЕВОД,393,2020-09-28,F017T018
712165,1,2,FA,1,2017-12-23,73,0,21,44,ПЕРЕВОД,1,2020-09-28,F044T021
801090,1,1,FA,1,2018-01-11,0,278,18,17,ПЕРЕВОД,325,2020-09-28,F017T018
801241,1,1,FA,1,2018-01-28,0,273,18,17,ПЕРЕВОД,312,2020-09-28,F017T018
806097,1,1,MA,1,2018-06-20,0,102,3,8,ПЕРЕВОД,148,2020-09-28,F008T003
806153,1,1,FA,1,2018-06-28,0,31,3,8,ПЕРЕВОД,189,2020-09-28,F008T003
807171,1,1,FA,1,2018-07-28,0,94,42,9,ПЕРЕВОД,140,2020-09-28,F009T042
809059,1,1,FA,1,2018-09-10,0,0,8,9,ПЕРЕВОД,108,2020-09-28,F009T008
811084,1,0,FA,1,2018-11-12,0,275,18,11,ПЕРЕВОД,686,2020-09-28,F011T018
811135,1,0,FA,1,2018-11-19,0,277,18,11,ПЕРЕВОД,679,2020-09-28,F011T018
811201,1,0,FA,1,2018-11-27,0,278,18,11,ПЕРЕВОД,671,2020-09-28,F011T018
812008,1,1,FA,3,2018-12-02,0,0,21,44,ПЕРЕВОД,1,2020-09-28,F044T021
812214,1,1,MA,3,2018-12-31,0,0,21,44,ПЕРЕВОД,0,2020-09-28,F044T021
901140,1,0,FA,1,2019-01-17,0,277,18,11,ПЕРЕВОД,620,2020-09-28,F011T018
901168,1,0,FA,1,2019-01-21,0,277,18,11,ПЕРЕВОД,616,2020-09-28,F011T018
901227,1,0,FA,1,2019-01-28,0,274,18,11,ПЕРЕВОД,609,2020-09-28,F011T018
7198,1,0,FA,0,2020-07-25,0,0,38,16,ПЕРЕВОД,66,2020-09-29,F016T038
7202,1,0,FA,0,2020-07-26,0,0,38,16,ПЕРЕВОД,65,2020-09-29,F016T038
311125,1,5,MA,1,2013-11-25,70,0,44,21,ПЕРЕВОД,5,2020-09-29,F021T044
401139,1,5,MA,1,2014-01-24,53,0,43,3,ПЕРЕВОД,211,2020-09-29,F003T043
404089,1,5,FA,1,2014-04-17,56,144,6,7,ПЕРЕВОД,194,2020-09-29,F007T006
408057,1,4,FA,1,2014-08-13,61,141,6,7,ПЕРЕВОД,217,2020-09-29,F007T006
409112,1,4,FA,1,2014-09-25,59,235,12,5,ПЕРЕВОД,282,2020-09-29,F005T012
500770,1,3,MA,1,2015-11-18,67,145,6,7,ПЕРЕВОД,211,2020-09-29,F007T006
501190,1,4,MA,1,2015-01-28,59,68,1,12,ПЕРЕВОД,114,2020-09-29,F012T001
501190,1,4,MA,1,2015-01-28,59,68,12,4,ПЕРЕВОД,114,2020-09-29,F004T012
502046,1,4,FA,1,2015-02-08,67,102,43,3,ПЕРЕВОД,190,2020-09-29,F003T043
504060,1,4,FA,1,2015-04-09,67,141,6,7,ПЕРЕВОД,197,2020-09-29,F007T006
504166,1,4,FA,1,2015-04-28,59,74,12,10,ПЕРЕВОД,86,2020-09-29,F010T012
505039,1,4,FA,1,2015-05-06,108,0,43,3,ПЕРЕВОД,143,2020-09-29,F003T043
506019,1,4,MA,1,2015-06-04,60,0,2,21,ПЕРЕВОД,8,2020-09-29,F021T002
512017,1,3,MD,1,2015-12-04,57,165,43,3,ПЕРЕВОД,291,2020-09-29,F003T043
512017,1,3,MD,1,2015-12-04,57,165,3,6,ПЕРЕВОД,291,2020-09-29,F006T003
602020,1,3,FA,1,2016-02-03,62,207,1,12,ПЕРЕВОД,258,2020-09-29,F012T001
602111,1,3,FAFA,1,2016-02-16,62,74,12,4,ПЕРЕВОД,90,2020-09-29,F004T012
603133,1,3,FA,1,2016-03-25,60,0,2,21,ПЕРЕВОД,8,2020-09-29,F021T002
604122,1,3,MA,1,2016-04-19,65,32,12,4,ПЕРЕВОД,192,2020-09-29,F004T012
605098,1,3,MA,1,2016-05-19,70,0,43,3,ПЕРЕВОД,173,2020-09-29,F003T043
607027,1,3,MA,1,2016-07-06,66,151,43,3,ПЕРЕВОД,163,2020-09-29,F003T043
607064,1,3,FA,1,2016-07-12,65,0,12,10,ПЕРЕВОД,80,2020-09-29,F010T012
610033,1,2,MA,1,2016-10-06,60,207,3,5,ПЕРЕВОД,442,2020-09-29,F005T003
703070,1,2,FA,1,2017-03-13,72,165,12,5,ПЕРЕВОД,290,2020-09-29,F005T012
704016,1,2,MA,3,2017-04-03,58,130,12,6,ПЕРЕВОД,220,2020-09-29,F006T012
706151,1,1,FA,1,2017-06-24,0,0,12,5,ПЕРЕВОД,399,2020-09-29,F005T012
707080,1,2,FA,1,2017-07-15,61,0,12,10,ПЕРЕВОД,133,2020-09-29,F010T012
708002,1,2,MA,1,2017-08-01,58,116,12,43,ПЕРЕВОД,129,2020-09-29,F043T012
709146,1,2,MA,1,2017-09-27,68,0,2,21,ПЕРЕВОД,7,2020-09-29,F021T002
711080,1,2,MA,1,2017-11-13,67,0,2,21,ПЕРЕВОД,8,2020-09-29,F021T002
712096,1,2,FA,1,2017-12-12,61,0,2,21,ПЕРЕВОД,7,2020-09-29,F021T002
712198,1,2,MA,2,2017-12-27,67,0,21,44,ПЕРЕВОД,1,2020-09-29,F044T021
801004,1,1,FA,2,2018-01-01,0,144,6,7,ПЕРЕВОД,305,2020-09-29,F007T006
802054,1,1,MA,1,2018-02-09,0,144,6,7,ПЕРЕВОД,236,2020-09-29,F007T006
802077,1,1,FD,3,2018-02-12,0,144,12,6,ПЕРЕВОД,155,2020-09-29,F006T012
802184,1,1,FA,3,2018-02-27,0,151,12,5,ПЕРЕВОД,201,2020-09-29,F005T012
803149,1,1,FA,1,2018-03-25,0,0,10,9,ПЕРЕВОД,146,2020-09-29,F009T010
804082,1,1,MA,1,2018-04-12,0,144,6,7,ПЕРЕВОД,215,2020-09-29,F007T006
807192,1,1,FA,1,2018-07-31,0,0,12,9,ПЕРЕВОД,159,2020-09-29,F009T012
809100,1,1,MA,1,2018-09-17,0,0,12,9,ПЕРЕВОД,105,2020-09-29,F009T012
810180,1,1,MAMA,1,2018-10-30,0,0,21,44,ПЕРЕВОД,1,2020-09-29,F044T021
811157,1,1,FA,1,2018-11-22,0,0,9,7,ПЕРЕВОД,40,2020-09-29,F007T009
812002,1,1,FA,1,2018-12-01,0,0,2,21,ПЕРЕВОД,7,2020-09-29,F021T002
812034,1,1,FA,1,2018-12-06,0,0,2,21,ПЕРЕВОД,8,2020-09-29,F021T002
812088,1,1,FA,1,2018-12-14,0,0,2,21,ПЕРЕВОД,8,2020-09-29,F021T002
812164,1,1,FA,1,2018-12-24,0,0,2,21,ПЕРЕВОД,8,2020-09-29,F021T002
812165,1,1,FA,1,2018-12-24,0,0,2,21,ПЕРЕВОД,7,2020-09-29,F021T002
906060,1,0,FA,0,2019-06-10,0,79,31,30,ПЕРЕВОД,477,2020-09-29,F030T031
906116,1,0,FA,0,2019-06-17,0,79,31,30,ПЕРЕВОД,470,2020-09-29,F030T031
907043,1,0,FA,0,2019-07-07,0,84,31,30,ПЕРЕВОД,450,2020-09-29,F030T031
907106,1,0,FA,0,2019-07-16,0,80,31,30,ПЕРЕВОД,441,2020-09-29,F030T031
907204,1,0,FA,0,2019-07-28,0,80,31,30,ПЕРЕВОД,429,2020-09-29,F030T031
908025,1,0,FA,0,2019-08-04,0,81,31,30,ПЕРЕВОД,422,2020-09-29,F030T031
908139,1,0,FA,0,2019-08-22,0,82,31,30,ПЕРЕВОД,404,2020-09-29,F030T031
908169,1,0,FA,0,2019-08-26,0,82,31,30,ПЕРЕВОД,400,2020-09-29,F030T031
908191,1,0,FA,0,2019-08-31,0,92,31,30,ПЕРЕВОД,395,2020-09-29,F030T031
909007,1,0,FA,0,2019-09-02,0,84,31,30,ПЕРЕВОД,393,2020-09-29,F030T031
909058,1,0,FA,0,2019-09-09,0,79,31,30,ПЕРЕВОД,386,2020-09-29,F030T031
400370,1,5,MA,1,2014-07-15,60,0,21,44,ПЕРЕВОД,3,2020-09-30,F044T021
407056,1,4,FA,1,2014-07-13,61,173,5,10,ПЕРЕВОД,288,2020-09-30,F010T005
501036,1,4,MA,1,2015-01-05,65,243,5,10,ПЕРЕВОД,256,2020-09-30,F010T005
502089,1,3,FA,3,2015-02-14,73,221,45,17,ПЕРЕВОД,423,2020-09-30,F017T045
505044,1,4,FD,3,2015-05-07,34,131,7,6,ПЕРЕВОД,252,2020-09-30,F006T007
604090,1,3,FA,1,2016-04-14,70,257,7,6,ПЕРЕВОД,272,2020-09-30,F006T007
604093,1,3,FA,1,2016-04-15,68,202,5,10,ПЕРЕВОД,211,2020-09-30,F010T005
605072,1,3,FA,1,2016-05-15,60,194,5,8,ПЕРЕВОД,205,2020-09-30,F008T005
606023,1,3,FA,1,2016-06-04,64,145,5,10,ПЕРЕВОД,194,2020-09-30,F010T005
606160,1,3,FA,1,2016-06-26,57,195,6,10,ПЕРЕВОД,208,2020-09-30,F010T006
607128,1,3,MA,1,2016-07-24,63,82,5,4,ПЕРЕВОД,97,2020-09-30,F004T005
611146,1,3,MA,1,2016-11-25,62,0,21,44,ПЕРЕВОД,1,2020-09-30,F044T021
612111,1,3,FA,2,2016-12-20,55,0,21,44,ПЕРЕВОД,0,2020-09-30,F044T021
701024,1,3,FA,1,2017-01-05,62,0,21,44,ПЕРЕВОД,1,2020-09-30,F044T021
701119,1,2,MD,1,2017-01-19,64,116,43,3,ПЕРЕВОД,250,2020-09-30,F003T043
701119,1,2,MD,1,2017-01-19,64,116,3,4,ПЕРЕВОД,250,2020-09-30,F004T003
702093,1,2,FA,1,2017-02-14,62,167,7,6,ПЕРЕВОД,217,2020-09-30,F006T007
703059,1,2,FA,1,2017-03-12,62,0,5,6,ПЕРЕВОД,280,2020-09-30,F006T005
703059,1,2,FA,1,2017-03-12,62,0,6,5,ПЕРЕВОД,280,2020-09-30,F005T006
706035,1,2,FA,1,2017-06-06,54,82,5,4,ПЕРЕВОД,204,2020-09-30,F004T005
706066,1,2,MA,1,2017-06-11,53,47,43,3,ПЕРЕВОД,100,2020-09-30,F003T043
707160,1,2,FA,1,2017-07-27,62,0,7,6,ПЕРЕВОД,112,2020-09-30,F006T007
708108,1,2,FA,1,2017-08-14,64,40,43,3,ПЕРЕВОД,54,2020-09-30,F003T043
708141,1,2,FA,1,2017-08-20,52,82,5,4,ПЕРЕВОД,164,2020-09-30,F004T005
